,cStatoPen,cConteaPen,nSitPen,datePen,O3meanPen
6265,42.0,11.0,11.0,2010-10-31,0.020421
6266,42.0,17.0,12.0,2010-04-01,0.023542
6267,42.0,17.0,12.0,2010-04-02,0.034083
6268,42.0,17.0,12.0,2010-04-03,0.03125
6269,42.0,17.0,12.0,2010-04-04,0.026583
6270,42.0,17.0,12.0,2010-04-05,0.0335
6271,42.0,17.0,12.0,2010-04-06,0.037208
6272,42.0,17.0,12.0,2010-04-07,0.04675
6273,42.0,17.0,12.0,2010-04-08,0.045083
6274,42.0,17.0,12.0,2010-04-09,0.035125
6275,42.0,17.0,12.0,2010-04-10,0.036458
6276,42.0,17.0,12.0,2010-04-11,0.039375
6277,42.0,17.0,12.0,2010-04-12,0.031958
6278,42.0,17.0,12.0,2010-04-13,0.015708
6279,42.0,17.0,12.0,2010-04-14,0.034708
6280,42.0,17.0,12.0,2010-04-20,0.029292
6281,42.0,17.0,12.0,2010-04-21,0.029875
6282,42.0,17.0,12.0,2010-04-22,0.032792
6283,42.0,17.0,12.0,2010-04-23,0.034167
6284,42.0,17.0,12.0,2010-04-24,0.0425
6285,42.0,17.0,12.0,2010-04-25,0.041875
6286,42.0,17.0,12.0,2010-04-26,0.029958
6287,42.0,17.0,12.0,2010-04-27,0.035583
6288,42.0,17.0,12.0,2010-04-28,0.034625
6289,42.0,17.0,12.0,2010-04-29,0.033375
6290,42.0,17.0,12.0,2010-04-30,0.038958
6291,42.0,17.0,12.0,2010-05-01,0.043208
6292,42.0,17.0,12.0,2010-05-02,0.028625
6293,42.0,17.0,12.0,2010-05-03,0.024583
6294,42.0,17.0,12.0,2010-05-04,0.030917
6295,42.0,17.0,12.0,2010-05-05,0.043625
6296,42.0,17.0,12.0,2010-05-06,0.043375
6297,42.0,17.0,12.0,2010-05-07,0.035292
6298,42.0,17.0,12.0,2010-05-08,0.0385
6299,42.0,17.0,12.0,2010-05-09,0.039833
6300,42.0,17.0,12.0,2010-05-10,0.033792
6301,42.0,17.0,12.0,2010-05-11,0.035375
6302,42.0,17.0,12.0,2010-05-12,0.031625
6303,42.0,17.0,12.0,2010-05-13,0.038625
6304,42.0,17.0,12.0,2010-05-14,0.035417
6305,42.0,17.0,12.0,2010-05-15,0.035958
6306,42.0,17.0,12.0,2010-05-16,0.025458
6307,42.0,17.0,12.0,2010-05-17,0.02975
6308,42.0,17.0,12.0,2010-05-18,0.034083
6309,42.0,17.0,12.0,2010-05-19,0.020708
6310,42.0,17.0,12.0,2010-05-20,0.029625
6311,42.0,17.0,12.0,2010-05-21,0.044
6312,42.0,17.0,12.0,2010-05-22,0.036125
6313,42.0,17.0,12.0,2010-05-23,0.027
6314,42.0,17.0,12.0,2010-05-24,0.018625
6315,42.0,17.0,12.0,2010-05-25,0.0265
6316,42.0,17.0,12.0,2010-05-26,0.036875
6317,42.0,17.0,12.0,2010-05-27,0.032958
6318,42.0,17.0,12.0,2010-05-28,0.027
6319,42.0,17.0,12.0,2010-05-29,0.035375
6320,42.0,17.0,12.0,2010-05-30,0.028042
6321,42.0,17.0,12.0,2010-05-31,0.038792
6322,42.0,17.0,12.0,2010-06-01,0.028667
6323,42.0,17.0,12.0,2010-06-02,0.043875
6324,42.0,17.0,12.0,2010-06-03,0.046625
6325,42.0,17.0,12.0,2010-06-04,0.051917
6326,42.0,17.0,12.0,2010-06-05,0.045042
6327,42.0,17.0,12.0,2010-06-06,0.037
6328,42.0,17.0,12.0,2010-06-07,0.028083
6329,42.0,17.0,12.0,2010-06-08,0.022292
6330,42.0,17.0,12.0,2010-06-09,0.029458
6331,42.0,17.0,12.0,2010-06-10,0.0375
6332,42.0,17.0,12.0,2010-06-11,0.034667
6333,42.0,17.0,12.0,2010-06-12,0.044792
6334,42.0,17.0,12.0,2010-06-13,0.037833
6335,42.0,17.0,12.0,2010-06-14,0.026625
6336,42.0,17.0,12.0,2010-06-15,0.032208
6337,42.0,17.0,12.0,2010-06-16,0.031333
6338,42.0,17.0,12.0,2010-06-17,0.032
6339,42.0,17.0,12.0,2010-06-18,0.0395
6340,42.0,17.0,12.0,2010-06-19,0.050667
6341,42.0,17.0,12.0,2010-06-20,0.040333
6342,42.0,17.0,12.0,2010-06-21,0.037417
6343,42.0,17.0,12.0,2010-06-22,0.048042
6344,42.0,17.0,12.0,2010-06-23,0.045792
6345,42.0,17.0,12.0,2010-06-24,0.041542
6346,42.0,17.0,12.0,2010-06-25,0.041208
6347,42.0,17.0,12.0,2010-06-26,0.054667
6348,42.0,17.0,12.0,2010-06-27,0.052333
6349,42.0,17.0,12.0,2010-06-28,0.034667
6350,42.0,17.0,12.0,2010-06-29,0.039958
6351,42.0,17.0,12.0,2010-06-30,0.031542
6352,42.0,17.0,12.0,2010-07-01,0.02475
6353,42.0,17.0,12.0,2010-07-02,0.024167
6354,42.0,17.0,12.0,2010-07-03,0.044083
6355,42.0,17.0,12.0,2010-07-04,0.056042
6356,42.0,17.0,12.0,2010-07-05,0.046833
6357,42.0,17.0,12.0,2010-07-06,0.049833
6358,42.0,17.0,12.0,2010-07-07,0.054167
6359,42.0,17.0,12.0,2010-07-08,0.030875
6360,42.0,17.0,12.0,2010-07-09,0.0185
6361,42.0,17.0,12.0,2010-07-10,0.018083
6362,42.0,17.0,12.0,2010-07-11,0.027917
6363,42.0,17.0,12.0,2010-07-12,0.034458
6364,42.0,17.0,12.0,2010-07-13,0.023208
6365,42.0,17.0,12.0,2010-07-14,0.028292
6366,42.0,17.0,12.0,2010-07-15,0.039542
6367,42.0,17.0,12.0,2010-07-16,0.042542
6368,42.0,17.0,12.0,2010-07-17,0.052083
6369,42.0,17.0,12.0,2010-07-18,0.04225
6370,42.0,17.0,12.0,2010-07-19,0.040125
6371,42.0,17.0,12.0,2010-07-20,0.035417
6372,42.0,17.0,12.0,2010-07-21,0.04525
6373,42.0,17.0,12.0,2010-07-22,0.0275
6374,42.0,17.0,12.0,2010-07-23,0.051667
6375,42.0,17.0,12.0,2010-07-24,0.046292
6376,42.0,17.0,12.0,2010-07-25,0.034917
6377,42.0,17.0,12.0,2010-07-26,0.021083
6378,42.0,17.0,12.0,2010-07-27,0.037167
6379,42.0,17.0,12.0,2010-07-28,0.046833
6380,42.0,17.0,12.0,2010-07-29,0.036333
6381,42.0,17.0,12.0,2010-07-30,0.030208
6382,42.0,17.0,12.0,2010-07-31,0.042833
6383,42.0,17.0,12.0,2010-08-01,0.030583
6384,42.0,17.0,12.0,2010-08-02,0.032125
6385,42.0,17.0,12.0,2010-08-03,0.032333
6386,42.0,17.0,12.0,2010-08-04,0.044125
6387,42.0,17.0,12.0,2010-08-05,0.045083
6388,42.0,17.0,12.0,2010-08-06,0.0315
6389,42.0,17.0,12.0,2010-08-07,0.036667
6390,42.0,17.0,12.0,2010-08-08,0.039958
6391,42.0,17.0,12.0,2010-08-09,0.045292
6392,42.0,17.0,12.0,2010-08-10,0.050833
6393,42.0,17.0,12.0,2010-08-11,0.04525
6394,42.0,17.0,12.0,2010-08-12,0.027208
6395,42.0,17.0,12.0,2010-08-13,0.01925
6396,42.0,17.0,12.0,2010-08-14,0.023667
6397,42.0,17.0,12.0,2010-08-15,0.025542
6398,42.0,17.0,12.0,2010-08-16,0.035125
6399,42.0,17.0,12.0,2010-08-17,0.028231
6400,42.0,17.0,12.0,2010-08-18,0.034083
6401,42.0,17.0,12.0,2010-08-19,0.053917
6402,42.0,17.0,12.0,2010-08-20,0.03875
6403,42.0,17.0,12.0,2010-08-21,0.043208
6404,42.0,17.0,12.0,2010-08-22,0.021
6405,42.0,17.0,12.0,2010-08-23,0.017167
6406,42.0,17.0,12.0,2010-08-24,0.016458
6407,42.0,17.0,12.0,2010-08-25,0.014833
6408,42.0,17.0,12.0,2010-08-26,0.025208
6409,42.0,17.0,12.0,2010-08-27,0.020542
6410,42.0,17.0,12.0,2010-08-28,0.027917
6411,42.0,17.0,12.0,2010-08-29,0.033708
6412,42.0,17.0,12.0,2010-08-30,0.033667
6413,42.0,17.0,12.0,2010-08-31,0.034
6414,42.0,17.0,12.0,2010-09-01,0.057792
6415,42.0,17.0,12.0,2010-09-02,0.046667
6416,42.0,17.0,12.0,2010-09-03,0.025833
6417,42.0,17.0,12.0,2010-09-04,0.034167
6418,42.0,17.0,12.0,2010-09-05,0.026542
6419,42.0,17.0,12.0,2010-09-06,0.037917
6420,42.0,17.0,12.0,2010-09-07,0.047458
6421,42.0,17.0,12.0,2010-09-08,0.045125
6422,42.0,17.0,12.0,2010-09-09,0.021833
6423,42.0,17.0,12.0,2010-09-10,0.016792
6424,42.0,17.0,12.0,2010-09-11,0.028792
6425,42.0,17.0,12.0,2010-09-12,0.0165
6426,42.0,17.0,12.0,2010-09-13,0.025458
6427,42.0,17.0,12.0,2010-09-14,0.019042
6428,42.0,17.0,12.0,2010-09-15,0.022667
6429,42.0,17.0,12.0,2010-09-16,0.03075
6430,42.0,17.0,12.0,2010-09-17,0.023917
6431,42.0,17.0,12.0,2010-09-18,0.02275
6432,42.0,17.0,12.0,2010-09-19,0.034792
6433,42.0,17.0,12.0,2010-09-20,0.023542
6434,42.0,17.0,12.0,2010-09-21,0.02875
6435,42.0,17.0,12.0,2010-09-22,0.045583
6436,42.0,17.0,12.0,2010-09-23,0.033083
6437,42.0,17.0,12.0,2010-09-24,0.046458
6438,42.0,17.0,12.0,2010-09-25,0.043
6439,42.0,17.0,12.0,2010-09-26,0.022125
6440,42.0,17.0,12.0,2010-09-27,0.013167
6441,42.0,17.0,12.0,2010-09-28,0.018125
6442,42.0,17.0,12.0,2010-09-29,0.016
6443,42.0,17.0,12.0,2010-09-30,0.013125
6444,42.0,17.0,12.0,2010-10-01,0.022292
6445,42.0,17.0,12.0,2010-10-02,0.013583
6446,42.0,17.0,12.0,2010-10-03,0.019125
6447,42.0,17.0,12.0,2010-10-04,0.011083
6448,42.0,17.0,12.0,2010-10-05,0.003708
6449,42.0,17.0,12.0,2010-10-06,0.00925
6450,42.0,17.0,12.0,2010-10-07,0.02
6451,42.0,17.0,12.0,2010-10-08,0.018
6452,42.0,17.0,12.0,2010-10-09,0.023625
6453,42.0,17.0,12.0,2010-10-10,0.021208
6454,42.0,17.0,12.0,2010-10-11,0.033375
6455,42.0,17.0,12.0,2010-10-12,0.026417
6456,42.0,17.0,12.0,2010-10-13,0.013125
6457,42.0,17.0,12.0,2010-10-14,0.011583
6458,42.0,17.0,12.0,2010-10-15,0.02245
6459,42.0,17.0,12.0,2010-10-17,0.018458
6460,42.0,17.0,12.0,2010-10-18,0.015333
6461,42.0,17.0,12.0,2010-10-19,0.00925
6462,42.0,17.0,12.0,2010-10-20,0.009083
6463,42.0,17.0,12.0,2010-10-21,0.020625
6464,42.0,17.0,12.0,2010-10-22,0.015167
6465,42.0,17.0,12.0,2010-10-23,0.013583
6466,42.0,17.0,12.0,2010-10-24,0.017083
6467,42.0,17.0,12.0,2010-10-25,0.022583
6468,42.0,17.0,12.0,2010-10-26,0.017333
6469,42.0,17.0,12.0,2010-10-27,0.008583
6470,42.0,17.0,12.0,2010-10-28,0.021542
6471,42.0,17.0,12.0,2010-10-29,0.015
6472,42.0,17.0,12.0,2010-10-30,0.02225
6473,42.0,17.0,12.0,2010-10-31,0.022053
6474,42.0,21.0,11.0,2010-03-31,0.0065
6475,42.0,21.0,11.0,2010-04-01,0.027042
6476,42.0,21.0,11.0,2010-04-02,0.038792
6477,42.0,21.0,11.0,2010-04-03,0.045375
6478,42.0,21.0,11.0,2010-04-04,0.03775
6479,42.0,21.0,11.0,2010-04-05,0.029542
6480,42.0,21.0,11.0,2010-04-06,0.031125
6481,42.0,21.0,11.0,2010-04-07,0.036792
6482,42.0,21.0,11.0,2010-04-08,0.031333
6483,42.0,21.0,11.0,2010-04-09,0.03075
6484,42.0,21.0,11.0,2010-04-10,0.033583
6485,42.0,21.0,11.0,2010-04-11,0.039333
6486,42.0,21.0,11.0,2010-04-12,0.03125
6487,42.0,21.0,11.0,2010-04-13,0.027375
6488,42.0,21.0,11.0,2010-04-14,0.028417
6489,42.0,21.0,11.0,2010-04-15,0.036917
6490,42.0,21.0,11.0,2010-04-16,0.036077
6491,42.0,21.0,11.0,2010-04-17,0.033667
6492,42.0,21.0,11.0,2010-04-18,0.01975
6493,42.0,21.0,11.0,2010-04-19,0.02475
6494,42.0,21.0,11.0,2010-04-20,0.028792
6495,42.0,21.0,11.0,2010-04-21,0.032958
6496,42.0,21.0,11.0,2010-04-22,0.03625
6497,42.0,21.0,11.0,2010-04-23,0.031875
6498,42.0,21.0,11.0,2010-04-24,0.03475
6499,42.0,21.0,11.0,2010-04-25,0.0215
6500,42.0,21.0,11.0,2010-04-26,0.0255
6501,42.0,21.0,11.0,2010-04-27,0.0385
6502,42.0,21.0,11.0,2010-04-28,0.02325
6503,42.0,21.0,11.0,2010-04-29,0.0305
6504,42.0,21.0,11.0,2010-04-30,0.0335
6505,42.0,21.0,11.0,2010-05-01,0.031625
6506,42.0,21.0,11.0,2010-05-02,0.012667
6507,42.0,21.0,11.0,2010-05-03,0.029208
6508,42.0,21.0,11.0,2010-05-04,0.033042
6509,42.0,21.0,11.0,2010-05-05,0.037125
6510,42.0,21.0,11.0,2010-05-06,0.038
6511,42.0,21.0,11.0,2010-05-07,0.035083
6512,42.0,21.0,11.0,2010-05-08,0.032458
6513,42.0,21.0,11.0,2010-05-09,0.032875
6514,42.0,21.0,11.0,2010-05-10,0.029792
6515,42.0,21.0,11.0,2010-05-11,0.021333
6516,42.0,21.0,11.0,2010-05-12,0.011958
6517,42.0,21.0,11.0,2010-05-13,0.014583
6518,42.0,21.0,11.0,2010-05-14,0.028083
6519,42.0,21.0,11.0,2010-05-15,0.04175
6520,42.0,21.0,11.0,2010-05-16,0.035917
6521,42.0,21.0,11.0,2010-05-17,0.031125
6522,42.0,21.0,11.0,2010-05-18,0.031
6523,42.0,21.0,11.0,2010-05-19,0.019792
6524,42.0,21.0,11.0,2010-05-20,0.025792
6525,42.0,21.0,11.0,2010-05-21,0.029458
6526,42.0,21.0,11.0,2010-05-22,0.022708
6527,42.0,21.0,11.0,2010-05-23,0.025542
6528,42.0,21.0,11.0,2010-05-24,0.021333
6529,42.0,21.0,11.0,2010-05-25,0.017625
6530,42.0,21.0,11.0,2010-05-26,0.0235
6531,42.0,21.0,11.0,2010-05-27,0.036958
6532,42.0,21.0,11.0,2010-05-28,0.021792
6533,42.0,21.0,11.0,2010-05-29,0.030417
6534,42.0,21.0,11.0,2010-05-30,0.032667
6535,42.0,21.0,11.0,2010-05-31,0.024
6536,42.0,21.0,11.0,2010-06-01,0.026667
6537,42.0,21.0,11.0,2010-06-02,0.037167
6538,42.0,21.0,11.0,2010-06-03,0.034583
6539,42.0,21.0,11.0,2010-06-04,0.035542
6540,42.0,21.0,11.0,2010-06-05,0.027083
6541,42.0,21.0,11.0,2010-06-06,0.026083
6542,42.0,21.0,11.0,2010-06-07,0.027125
6543,42.0,21.0,11.0,2010-06-08,0.0245
6544,42.0,21.0,11.0,2010-06-09,0.018
6545,42.0,21.0,11.0,2010-06-10,0.03475
6546,42.0,21.0,11.0,2010-06-11,0.028125
6547,42.0,21.0,11.0,2010-06-12,0.026583
6548,42.0,21.0,11.0,2010-06-13,0.032958
6549,42.0,21.0,11.0,2010-06-14,0.024083
6550,42.0,21.0,11.0,2010-06-15,0.02
6551,42.0,21.0,11.0,2010-06-17,0.027167
6552,42.0,21.0,11.0,2010-06-18,0.03025
6553,42.0,21.0,11.0,2010-06-19,0.036208
6554,42.0,21.0,11.0,2010-06-20,0.031917
6555,42.0,21.0,11.0,2010-06-21,0.028417
6556,42.0,21.0,11.0,2010-06-22,0.030792
6557,42.0,21.0,11.0,2010-06-23,0.033333
6558,42.0,21.0,11.0,2010-06-24,0.033125
6559,42.0,21.0,11.0,2010-06-25,0.033
6560,42.0,21.0,11.0,2010-06-26,0.036875
6561,42.0,21.0,11.0,2010-06-27,0.03875
6562,42.0,21.0,11.0,2010-06-28,0.037708
6563,42.0,21.0,11.0,2010-06-29,0.023917
6564,42.0,21.0,11.0,2010-06-30,0.02825
6565,42.0,21.0,11.0,2010-07-01,0.0225
6566,42.0,21.0,11.0,2010-07-02,0.024208
6567,42.0,21.0,11.0,2010-07-03,0.033875
6568,42.0,21.0,11.0,2010-07-04,0.043333
6569,42.0,21.0,11.0,2010-07-05,0.038958
6570,42.0,21.0,11.0,2010-07-06,0.039917
6571,42.0,21.0,11.0,2010-07-07,0.048
6572,42.0,21.0,11.0,2010-07-08,0.0525
6573,42.0,21.0,11.0,2010-07-09,0.040167
6574,42.0,21.0,11.0,2010-07-10,0.027125
6575,42.0,21.0,11.0,2010-07-11,0.029375
6576,42.0,21.0,11.0,2010-07-12,0.025917
6577,42.0,21.0,11.0,2010-07-13,0.0255
6578,42.0,21.0,11.0,2010-07-14,0.028792
6579,42.0,21.0,11.0,2010-07-15,0.032292
6580,42.0,21.0,11.0,2010-07-16,0.025792
6581,42.0,21.0,11.0,2010-07-17,0.040625
6582,42.0,21.0,11.0,2010-07-18,0.038167
6583,42.0,21.0,11.0,2010-07-19,0.035958
6584,42.0,21.0,11.0,2010-07-20,0.028625
6585,42.0,21.0,11.0,2010-07-21,0.030375
6586,42.0,21.0,11.0,2010-07-22,0.03575
6587,42.0,21.0,11.0,2010-07-23,0.033042
6588,42.0,21.0,11.0,2010-07-24,0.036625
6589,42.0,21.0,11.0,2010-07-25,0.025417
6590,42.0,21.0,11.0,2010-07-26,0.02275
6591,42.0,21.0,11.0,2010-07-27,0.027417
6592,42.0,21.0,11.0,2010-07-28,0.036583
6593,42.0,21.0,11.0,2010-07-29,0.029167
6594,42.0,21.0,11.0,2010-07-30,0.024458
6595,42.0,21.0,11.0,2010-07-31,0.028958
6596,42.0,21.0,11.0,2010-08-01,0.03575
6597,42.0,21.0,11.0,2010-08-02,0.024333
6598,42.0,21.0,11.0,2010-08-03,0.015708
6599,42.0,21.0,11.0,2010-08-04,0.031292
6600,42.0,21.0,11.0,2010-08-05,0.032167
6601,42.0,21.0,11.0,2010-08-06,0.023667
6602,42.0,21.0,11.0,2010-08-07,0.027292
6603,42.0,21.0,11.0,2010-08-08,0.027375
6604,42.0,21.0,11.0,2010-08-09,0.032792
6605,42.0,21.0,11.0,2010-08-10,0.036542
6606,42.0,21.0,11.0,2010-08-11,0.033958
6607,42.0,21.0,11.0,2010-08-12,0.037542
6608,42.0,21.0,11.0,2010-08-13,0.027958
6609,42.0,21.0,11.0,2010-08-14,0.023792
6610,42.0,21.0,11.0,2010-08-15,0.021958
6611,42.0,21.0,11.0,2010-08-16,0.02575
6612,42.0,21.0,11.0,2010-08-17,0.032875
6613,42.0,21.0,11.0,2010-08-18,0.021167
6614,42.0,21.0,11.0,2010-08-19,0.031542
6615,42.0,21.0,11.0,2010-08-20,0.031667
6616,42.0,21.0,11.0,2010-08-21,0.038583
6617,42.0,21.0,11.0,2010-08-22,0.028792
6618,42.0,21.0,11.0,2010-08-23,0.022833
6619,42.0,21.0,11.0,2010-08-24,0.020917
6620,42.0,21.0,11.0,2010-08-25,0.017542
6621,42.0,21.0,11.0,2010-08-26,0.021208
6622,42.0,21.0,11.0,2010-08-27,0.020333
6623,42.0,21.0,11.0,2010-08-28,0.026625
6624,42.0,21.0,11.0,2010-08-29,0.029417
6625,42.0,21.0,11.0,2010-08-30,0.028792
6626,42.0,21.0,11.0,2010-08-31,0.026143
6627,42.0,21.0,11.0,2010-09-01,0.03625
6628,42.0,21.0,11.0,2010-09-02,0.03325
6629,42.0,21.0,11.0,2010-09-03,0.031125
6630,42.0,21.0,11.0,2010-09-04,0.021667
6631,42.0,21.0,11.0,2010-09-05,0.024125
6632,42.0,21.0,11.0,2010-09-06,0.023042
6633,42.0,21.0,11.0,2010-09-07,0.0335
6634,42.0,21.0,11.0,2010-09-08,0.036583
6635,42.0,21.0,11.0,2010-09-09,0.0185
6636,42.0,21.0,11.0,2010-09-10,0.010625
6637,42.0,21.0,11.0,2010-09-11,0.02225
6638,42.0,21.0,11.0,2010-09-12,0.022958
6639,42.0,21.0,11.0,2010-09-13,0.021625
6640,42.0,21.0,11.0,2010-09-14,0.022167
6641,42.0,21.0,11.0,2010-09-15,0.022
6642,42.0,21.0,11.0,2010-09-16,0.019917
6643,42.0,21.0,11.0,2010-09-17,0.016792
6644,42.0,21.0,11.0,2010-09-18,0.016333
6645,42.0,21.0,11.0,2010-09-19,0.02525
6646,42.0,21.0,11.0,2010-09-20,0.022958
6647,42.0,21.0,11.0,2010-09-21,0.024708
6648,42.0,21.0,11.0,2010-09-22,0.026417
6649,42.0,21.0,11.0,2010-09-23,0.021708
6650,42.0,21.0,11.0,2010-09-24,0.0315
6651,42.0,21.0,11.0,2010-09-25,0.031
6652,42.0,21.0,11.0,2010-09-26,0.013292
6653,42.0,21.0,11.0,2010-09-27,0.003708
6654,42.0,21.0,11.0,2010-09-28,0.021292
6655,42.0,21.0,11.0,2010-09-29,0.021167
6656,42.0,21.0,11.0,2010-09-30,0.015167
6657,42.0,21.0,11.0,2010-10-01,0.018542
6658,42.0,21.0,11.0,2010-10-02,0.014292
6659,42.0,21.0,11.0,2010-10-03,0.015
6660,42.0,21.0,11.0,2010-10-04,0.015292
6661,42.0,21.0,11.0,2010-10-05,0.012333
6662,42.0,21.0,11.0,2010-10-06,0.011167
6663,42.0,21.0,11.0,2010-10-07,0.018875
6664,42.0,21.0,11.0,2010-10-08,0.018667
6665,42.0,21.0,11.0,2010-10-09,0.021417
6666,42.0,21.0,11.0,2010-10-10,0.023375
6667,42.0,21.0,11.0,2010-10-11,0.034542
6668,42.0,21.0,11.0,2010-10-12,0.021708
6669,42.0,21.0,11.0,2010-10-13,0.008167
6670,42.0,21.0,11.0,2010-10-14,0.012083
6671,42.0,21.0,11.0,2010-10-15,0.016583
6672,42.0,21.0,11.0,2010-10-16,0.019792
6673,42.0,21.0,11.0,2010-10-17,0.0245
6674,42.0,21.0,11.0,2010-10-18,0.017
6675,42.0,21.0,11.0,2010-10-19,0.015958
6676,42.0,21.0,11.0,2010-10-20,0.001
6677,42.0,21.0,11.0,2010-10-21,0.025722
6678,42.0,21.0,11.0,2010-10-22,0.015
6679,42.0,21.0,11.0,2010-10-23,0.013875
6680,42.0,21.0,11.0,2010-10-24,0.020167
6681,42.0,21.0,11.0,2010-10-25,0.001042
6682,42.0,21.0,11.0,2010-10-26,0.012417
6683,42.0,21.0,11.0,2010-10-27,0.017833
6684,42.0,21.0,11.0,2010-10-28,0.022208
6685,42.0,21.0,11.0,2010-10-29,0.013917
6686,42.0,21.0,11.0,2010-10-30,0.021458
6687,42.0,21.0,11.0,2010-10-31,0.027
6688,42.0,49.0,3.0,2010-03-31,0.048
6689,42.0,49.0,3.0,2010-04-01,0.054625
6690,42.0,49.0,3.0,2010-04-02,0.051667
6691,42.0,49.0,3.0,2010-04-03,0.058708
6692,42.0,49.0,3.0,2010-04-04,0.046583
6693,42.0,49.0,3.0,2010-04-05,0.0463
6694,42.0,49.0,3.0,2010-04-07,0.033471
6695,42.0,49.0,3.0,2010-04-08,0.034083
6696,42.0,49.0,3.0,2010-04-09,0.0365
6697,42.0,49.0,3.0,2010-04-10,0.046042
6698,42.0,49.0,3.0,2010-04-11,0.036
6699,42.0,49.0,3.0,2010-04-12,0.033625
6700,42.0,49.0,3.0,2010-04-13,0.041792
6701,42.0,49.0,3.0,2010-04-14,0.039917
6702,42.0,49.0,3.0,2010-04-15,0.059375
6703,42.0,49.0,3.0,2010-04-16,0.038083
6704,42.0,49.0,3.0,2010-04-17,0.036708
6705,42.0,49.0,3.0,2010-04-18,0.024208
6706,42.0,49.0,3.0,2010-04-19,0.024458
6707,42.0,49.0,3.0,2010-04-20,0.025083
6708,42.0,49.0,3.0,2010-04-21,0.039083
6709,42.0,49.0,3.0,2010-04-22,0.028333
6710,42.0,49.0,3.0,2010-04-23,0.032875
6711,42.0,49.0,3.0,2010-04-24,0.048833
6712,42.0,49.0,3.0,2010-04-25,0.030917
6713,42.0,49.0,3.0,2010-04-26,0.032958
6714,42.0,49.0,3.0,2010-04-27,0.042417
6715,42.0,49.0,3.0,2010-04-28,0.031458
6716,42.0,49.0,3.0,2010-04-29,0.039167
6717,42.0,49.0,3.0,2010-04-30,0.057042
6718,42.0,49.0,3.0,2010-05-01,0.04825
6719,42.0,49.0,3.0,2010-05-02,0.035667
6720,42.0,49.0,3.0,2010-05-03,0.046833
6721,42.0,49.0,3.0,2010-05-04,0.04475
6722,42.0,49.0,3.0,2010-05-05,0.054083
6723,42.0,49.0,3.0,2010-05-06,0.030417
6724,42.0,49.0,3.0,2010-05-07,0.021042
6725,42.0,49.0,3.0,2010-05-08,0.033958
6726,42.0,49.0,3.0,2010-05-09,0.04
6727,42.0,49.0,3.0,2010-05-10,0.039458
6728,42.0,49.0,3.0,2010-05-11,0.035292
6729,42.0,49.0,3.0,2010-05-12,0.024458
6730,42.0,49.0,3.0,2010-05-13,0.02775
6731,42.0,49.0,3.0,2010-05-14,0.041833
6732,42.0,49.0,3.0,2010-05-15,0.038583
6733,42.0,49.0,3.0,2010-05-16,0.034125
6734,42.0,49.0,3.0,2010-05-17,0.036042
6735,42.0,49.0,3.0,2010-05-18,0.031958
6736,42.0,49.0,3.0,2010-05-19,0.038833
6737,42.0,49.0,3.0,2010-05-20,0.036792
6738,42.0,49.0,3.0,2010-05-21,0.035583
6739,42.0,49.0,3.0,2010-05-22,0.041167
6740,42.0,49.0,3.0,2010-05-23,0.036583
6741,42.0,49.0,3.0,2010-05-24,0.034125
6742,42.0,49.0,3.0,2010-05-25,0.033375
6743,42.0,49.0,3.0,2010-05-26,0.038958
6744,42.0,49.0,3.0,2010-05-27,0.046333
6745,42.0,49.0,3.0,2010-06-28,0.038417
6746,42.0,49.0,3.0,2010-06-29,0.025
6747,42.0,49.0,3.0,2010-06-30,0.024
6748,42.0,49.0,3.0,2010-07-01,0.026417
6749,42.0,49.0,3.0,2010-07-02,0.026
6750,42.0,49.0,3.0,2010-07-03,0.052292
6751,42.0,49.0,3.0,2010-07-04,0.059375
6752,42.0,49.0,3.0,2010-07-05,0.04925
6753,42.0,49.0,3.0,2010-07-06,0.055375
6754,42.0,49.0,3.0,2010-07-07,0.052458
6755,42.0,49.0,3.0,2010-07-08,0.060167
6756,42.0,49.0,3.0,2010-07-09,0.032958
6757,42.0,49.0,3.0,2010-07-10,0.031708
6758,42.0,49.0,3.0,2010-07-11,0.044917
6759,42.0,49.0,3.0,2010-07-12,0.041875
6760,42.0,49.0,3.0,2010-07-13,0.036
6761,42.0,49.0,3.0,2010-07-14,0.039167
6762,42.0,49.0,3.0,2010-07-15,0.050583
6763,42.0,49.0,3.0,2010-07-16,0.044875
6764,42.0,49.0,3.0,2010-07-17,0.053333
6765,42.0,49.0,3.0,2010-07-18,0.034542
6766,42.0,49.0,3.0,2010-07-19,0.02975
6767,42.0,49.0,3.0,2010-07-20,0.031833
6768,42.0,49.0,3.0,2010-07-21,0.039083
6769,42.0,49.0,3.0,2010-07-22,0.03025
6770,42.0,49.0,3.0,2010-07-23,0.033125
6771,42.0,49.0,3.0,2010-07-24,0.033167
6772,42.0,49.0,3.0,2010-07-25,0.0295
6773,42.0,49.0,3.0,2010-07-26,0.027958
6774,42.0,49.0,3.0,2010-07-27,0.037875
6775,42.0,49.0,3.0,2010-07-28,0.041208
6776,42.0,49.0,3.0,2010-07-29,0.029125
6777,42.0,49.0,3.0,2010-07-30,0.026542
6778,42.0,49.0,3.0,2010-07-31,0.023833
6779,42.0,49.0,3.0,2010-08-01,0.037708
6780,42.0,49.0,3.0,2010-08-02,0.040875
6781,42.0,49.0,3.0,2010-08-03,0.031625
6782,42.0,49.0,3.0,2010-08-04,0.039875
